State_Name,State_ab,Zip_Code,Mean
Georgia,GA,30224,40841
Georgia,GA,30224,63743
Georgia,GA,30577,73927
Georgia,GA,30577,40198
Georgia,GA,30083,57816
Georgia,GA,31719,50919
Georgia,GA,31719,46802
Georgia,GA,31709,23612
Georgia,GA,31827,49225
Georgia,GA,30453,42310
Georgia,GA,31006,53949
Georgia,GA,31055,38745
Georgia,GA,39842,30481
Georgia,GA,31792,35309
Georgia,GA,31792,30610
Georgia,GA,30035,49140
Georgia,GA,31792,24724
Georgia,GA,31792,32890
Georgia,GA,31794,58671
Georgia,GA,31794,49723
Georgia,GA,31775,25815
Georgia,GA,30474,86370
Georgia,GA,30474,61976
Georgia,GA,30512,45193
Georgia,GA,30457,44877
Georgia,GA,30240,86161
Georgia,GA,30087,79671
Georgia,GA,30230,52590
Georgia,GA,30240,31316
Georgia,GA,30240,27145
Georgia,GA,31714,65249
Georgia,GA,31044,27321
Georgia,GA,30512,55259
Georgia,GA,30286,54384
Georgia,GA,30286,31995
Georgia,GA,30741,34518
Georgia,GA,30725,39423
Georgia,GA,30294,59121
Georgia,GA,30707,56784
Georgia,GA,30741,30761
Georgia,GA,30728,53044
Georgia,GA,30656,59649
Georgia,GA,30052,52510
Georgia,GA,30052,51254
Georgia,GA,31503,56215
Georgia,GA,31204,39089
Georgia,GA,31501,34527
Georgia,GA,31501,36481
Georgia,GA,31503,29222
Georgia,GA,30032,48612
Georgia,GA,31082,49163
Georgia,GA,31082,50820
Georgia,GA,31545,40596
Georgia,GA,31560,38495
Georgia,GA,30411,26751
Georgia,GA,30528,44684
Georgia,GA,30721,64488
Georgia,GA,30721,53728
Georgia,GA,30721,21395
Georgia,GA,30755,50753
Georgia,GA,31014,40972
Georgia,GA,30720,53495
Georgia,GA,30721,54203
Georgia,GA,30720,111204
Georgia,GA,31079,50537
Georgia,GA,30673,47201
Georgia,GA,31042,49125
Georgia,GA,31791,40177
Georgia,GA,31705,29875
Georgia,GA,31701,24595
Georgia,GA,31705,62823
Georgia,GA,30134,45876
Georgia,GA,30135,81389
Georgia,GA,36319,48828
Georgia,GA,31326,75636
Georgia,GA,30471,43036
Georgia,GA,31204,39081
Georgia,GA,30513,43991
Georgia,GA,30269,92628
Georgia,GA,30215,105429
Georgia,GA,30161,65604
Georgia,GA,30124,47644
Georgia,GA,30028,72611
Georgia,GA,30040,126799
Georgia,GA,30041,103652
Georgia,GA,30041,144719
Georgia,GA,30521,52348
Georgia,GA,31206,23931
Georgia,GA,30309,105119
Georgia,GA,30313,64712
Georgia,GA,30303,58996
Georgia,GA,30312,28125
Georgia,GA,30311,35910
Georgia,GA,30316,64049
Georgia,GA,30344,20977
Hawaii,HI,96825,123833
Hawaii,HI,96755,67079
Hawaii,HI,96778,43443
Hawaii,HI,96727,65768
Hawaii,HI,96734,115326
Hawaii,HI,96707,100610
Hawaii,HI,96756,59793
Hawaii,HI,96764,69773
Hawaii,HI,96768,65713
Hawaii,HI,96792,77110
Hawaii,HI,96778,50012
Hawaii,HI,96766,82764
Hawaii,HI,96791,85516
Hawaii,HI,96793,80051
Hawaii,HI,96797,86999
Hawaii,HI,96781,59209
Hawaii,HI,96734,106567
Hawaii,HI,96822,126088
Hawaii,HI,96734,112902
Hawaii,HI,96734,123590
Hawaii,HI,96734,120067
Hawaii,HI,96795,63572
Hawaii,HI,96792,87758
Hawaii,HI,96734,32499
Hawaii,HI,96754,65316
Hawaii,HI,96746,62182
Hawaii,HI,96766,45429
Hawaii,HI,96720,80587
Hawaii,HI,96756,81240
Hawaii,HI,96814,67763
Hawaii,HI,96752,96410
Hawaii,HI,96714,0
Hawaii,HI,96708,95718
Hawaii,HI,96768,73274
Hawaii,HI,96753,84136
Hawaii,HI,96753,56774
Hawaii,HI,96793,72125
Hawaii,HI,96732,49115
Hawaii,HI,96732,90656
Hawaii,HI,96761,80892
Hawaii,HI,96813,85723
Hawaii,HI,96748,48590
Hawaii,HI,96793,77330
Hawaii,HI,96813,34451
Hawaii,HI,96819,67486
Hawaii,HI,96818,96449
Hawaii,HI,96818,0
Hawaii,HI,96782,90348
Hawaii,HI,96782,101868
Hawaii,HI,96706,92563
Hawaii,HI,96706,94516
Hawaii,HI,96750,78394
Hawaii,HI,96797,113807
Hawaii,HI,96789,123014
Hawaii,HI,96786,80013
Hawaii,HI,96792,47401
Hawaii,HI,96717,99159
Hawaii,HI,96744,85094
Hawaii,HI,96734,140463
Hawaii,HI,96795,88440
Hawaii,HI,96752,0
Hawaii,HI,96746,70270
Hawaii,HI,96727,72311
Hawaii,HI,96714,0
Hawaii,HI,96779,70680
Hawaii,HI,96793,73652
Hawaii,HI,96761,75940
Hawaii,HI,96763,0
Hawaii,HI,96720,48947
Hawaii,HI,96720,67113
Hawaii,HI,96720,103795
Hawaii,HI,96749,45882
Hawaii,HI,96749,40440
Hawaii,HI,96781,0
Hawaii,HI,96777,38646
Hawaii,HI,96750,69153
Hawaii,HI,96740,55610
Hawaii,HI,96738,73504
Hawaii,HI,96727,82803
Hawaii,HI,96778,0
Hawaii,HI,96740,0
Hawaii,HI,96825,155891
Hawaii,HI,96825,113548
Hawaii,HI,96821,107958
Hawaii,HI,96825,109866
Hawaii,HI,96816,131784
Hawaii,HI,96816,100074
Hawaii,HI,96816,68069
Hawaii,HI,96816,96875
Hawaii,HI,96815,49467
Hawaii,HI,96826,66819
Hawaii,HI,96826,54988
Hawaii,HI,96826,53879
Hawaii,HI,96822,64636
Hawaii,HI,96822,131620
Hawaii,HI,96816,124531
Hawaii,HI,96822,50750
Hawaii,HI,96826,72049
Hawaii,HI,96814,51385
Hawaii,HI,96813,121940
Hawaii,HI,96813,84207
Hawaii,HI,96817,108499
Hawaii,HI,96817,76991
Hawaii,HI,96813,34439
Hawaii,HI,96817,75457
Hawaii,HI,96819,125341
Hawaii,HI,96816,70555
Hawaii,HI,96819,104997
Hawaii,HI,96819,68192
Hawaii,HI,96818,100186
Hawaii,HI,96818,63707
Hawaii,HI,96818,62611
Hawaii,HI,96701,111981
Hawaii,HI,96701,88093
Hawaii,HI,96701,60338
Hawaii,HI,96782,123646
Hawaii,HI,96706,80014
Hawaii,HI,96815,84542
Hawaii,HI,96706,96354
Hawaii,HI,96707,109178
Hawaii,HI,96797,65870
Hawaii,HI,96797,76421
Hawaii,HI,96797,91983
Hawaii,HI,96789,115734
Hawaii,HI,96789,85590
Hawaii,HI,96789,74274
Hawaii,HI,96789,118180
Hawaii,HI,96789,99483
Hawaii,HI,96826,81526
Hawaii,HI,96786,75703
Hawaii,HI,96786,49543
Hawaii,HI,96792,65348
Hawaii,HI,96792,91630
Hawaii,HI,96791,85911
Hawaii,HI,96731,79621
Hawaii,HI,96744,83407
Hawaii,HI,96744,106245
Hawaii,HI,96744,101183
Idaho,ID,83202,51708
Idaho,ID,83254,58625
Idaho,ID,83318,32351
Idaho,ID,83226,0
Idaho,ID,83232,56384
Idaho,ID,83423,47891
Idaho,ID,83328,47110
Idaho,ID,83623,36529
Idaho,ID,83334,44428
Idaho,ID,83836,71939
Idaho,ID,83535,55691
Idaho,ID,83540,51488
Idaho,ID,83251,45673
Idaho,ID,83254,46439
Idaho,ID,83344,53451
Idaho,ID,83544,45480
Idaho,ID,83544,48058
Idaho,ID,83856,35932
Idaho,ID,83221,67394
Idaho,ID,83467,38494
Idaho,ID,83669,65459
Idaho,ID,83452,70756
Idaho,ID,83672,35964
Idaho,ID,83712,68382
Idaho,ID,83622,59469
Idaho,ID,83814,85024
Idaho,ID,83851,84331
Idaho,ID,83843,46677
Idaho,ID,83843,21100
Idaho,ID,83535,54857
Idaho,ID,83464,49723
Idaho,ID,83349,54999
Idaho,ID,83440,0
Idaho,ID,83440,68989
Idaho,ID,83350,58042
Idaho,ID,83428,89250
Idaho,ID,83524,56184
Idaho,ID,83501,52286
Idaho,ID,83501,98803
Idaho,ID,83501,53046
Idaho,ID,83628,33373
Idaho,ID,83655,65719
Idaho,ID,83655,58958
Idaho,ID,83846,59354
Idaho,ID,83837,41268
Idaho,ID,83452,58106
Idaho,ID,83404,78701
Idaho,ID,83316,36054
Idaho,ID,83301,68641
Idaho,ID,83301,51287
Idaho,ID,83301,36334
Idaho,ID,83341,60764
Idaho,ID,83638,54883
Idaho,ID,97907,37594
Idaho,ID,83402,71069
Idaho,ID,83686,57022
Idaho,ID,83687,57820
Idaho,ID,83660,50374
Idaho,ID,83318,55921
Idaho,ID,83648,45950
Idaho,ID,83355,52230
Idaho,ID,83706,45167
Idaho,ID,83335,59742
Idaho,ID,83877,61862
Idaho,ID,83815,47206
Idaho,ID,83843,44923
Idaho,ID,83536,42374
Idaho,ID,83347,53100
Idaho,ID,83501,52621
Idaho,ID,83661,44720
Idaho,ID,83316,58338
Idaho,ID,83341,60512
Idaho,ID,83709,79652
Idaho,ID,83720,40955
Idaho,ID,83703,49535
Idaho,ID,83703,62707
Idaho,ID,83702,54360
Idaho,ID,83706,72871
Idaho,ID,83706,30159
Idaho,ID,83704,48457
Idaho,ID,83705,51463
Idaho,ID,83705,56003
Idaho,ID,83709,97061
Idaho,ID,83713,69142
Idaho,ID,83704,72394
Idaho,ID,83704,84853
Idaho,ID,83713,81896
Idaho,ID,83714,83143
Idaho,ID,83642,54537
Idaho,ID,83646,71576
Idaho,ID,83634,69461
Idaho,ID,83612,55062
Idaho,ID,83202,84802
Idaho,ID,83201,41125
Idaho,ID,83646,96913
Idaho,ID,83201,38477
Idaho,ID,83201,48717
Idaho,ID,83204,40214
Idaho,ID,83204,69669
Idaho,ID,83851,50290
Idaho,ID,83274,62132
Idaho,ID,83221,50240
Idaho,ID,83221,69707
Idaho,ID,83320,69358
Idaho,ID,83622,49935
Idaho,ID,83654,48283
Idaho,ID,83864,49158
Idaho,ID,83864,59395
Idaho,ID,83856,51322
Idaho,ID,83428,113581
Idaho,ID,83427,71862
Idaho,ID,83401,56084
Idaho,ID,83401,62750
Idaho,ID,83404,68677
Idaho,ID,83402,37283
Idaho,ID,83402,88949
Idaho,ID,83201,51949
Idaho,ID,83805,50505
Idaho,ID,83651,27863
Idaho,ID,83687,29937
Idaho,ID,83686,33726
Idaho,ID,83687,75512
Idaho,ID,83651,66728
Idaho,ID,83605,24794
Idaho,ID,83605,58248
Idaho,ID,83656,49210
Idaho,ID,83686,64116
Idaho,ID,83204,82728
Idaho,ID,83276,70815
Idaho,ID,83336,48051
Idaho,ID,83423,42869
Idaho,ID,83544,64413
Idaho,ID,83647,36454
Idaho,ID,83648,73703
Idaho,ID,83263,52083
Idaho,ID,83445,60823
Idaho,ID,83657,52794
Idaho,ID,83330,65373
Idaho,ID,83236,60753
Idaho,ID,83355,39549
Idaho,ID,83530,32166
Idaho,ID,83434,52399
Idaho,ID,83443,67786
Idaho,ID,83338,46707
Idaho,ID,83801,66918
Idaho,ID,83854,81281
Idaho,ID,83877,54833
Idaho,ID,83835,73573
Idaho,ID,83814,42243
Illinois,IL,62271,71437
Illinois,IL,60102,106896
Illinois,IL,60803,63628
Illinois,IL,62906,52689
Illinois,IL,61317,58032
Illinois,IL,61912,59163
Illinois,IL,62311,50335
Illinois,IL,61520,49172
Illinois,IL,62218,84618
Illinois,IL,62312,30571
Illinois,IL,61883,45795
Illinois,IL,61813,66427
Illinois,IL,62010,66923
Illinois,IL,60406,49200
Illinois,IL,62544,74378
Illinois,IL,62230,73627
Illinois,IL,60513,82820
Illinois,IL,60968,55922
Illinois,IL,60459,62953
Illinois,IL,61010,63802
Illinois,IL,62918,44915
Illinois,IL,61012,57132
Illinois,IL,60110,73198
Illinois,IL,62931,37181
Illinois,IL,61014,53555
Illinois,IL,60922,63893
Illinois,IL,60608,67450
Illinois,IL,60924,46745
Illinois,IL,60416,0
Illinois,IL,62234,58529
Illinois,IL,61729,78579
Illinois,IL,61201,72012
Illinois,IL,61610,52732
Illinois,IL,61018,52055
Illinois,IL,61832,46943
Illinois,IL,60015,32627
Illinois,IL,60016,77779
Illinois,IL,60419,54067
Illinois,IL,62888,47812
Illinois,IL,60518,46429
Illinois,IL,60429,51844
Illinois,IL,60119,99936
Illinois,IL,62693,64299
Illinois,IL,61738,0
Illinois,IL,61250,68293
Illinois,IL,60441,57387
Illinois,IL,61531,54590
Illinois,IL,61740,58884
Illinois,IL,60130,65775
Illinois,IL,60423,0
Illinois,IL,61252,58139
Illinois,IL,61938,52185
Illinois,IL,61847,69910
Illinois,IL,60022,167520
Illinois,IL,62837,36457
Illinois,IL,61325,64031
Illinois,IL,62844,46211
Illinois,IL,52601,55391
Illinois,IL,61536,66043
Illinois,IL,62643,61211
Illinois,IL,62278,63415
Illinois,IL,62674,55487
Illinois,IL,60162,59712
Illinois,IL,60042,69627
Illinois,IL,61759,61738
Illinois,IL,60142,97371
Illinois,IL,60192,158831
Illinois,IL,62849,49129
Illinois,IL,62850,44186
Illinois,IL,62047,44452
Illinois,IL,62863,54200
Illinois,IL,60047,153790
Illinois,IL,61448,54284
Illinois,IL,60002,83447
Illinois,IL,61024,70159
Illinois,IL,62339,47782
Illinois,IL,62704,114086
Illinois,IL,61753,76097
Illinois,IL,60541,61540
Illinois,IL,62330,42585
Illinois,IL,61334,62123
Illinois,IL,60534,53146
Illinois,IL,62859,46213
Illinois,IL,61337,48830
Illinois,IL,61607,65474
Illinois,IL,61756,61498
Illinois,IL,61263,56835
Illinois,IL,62063,50167
Illinois,IL,62960,42531
Illinois,IL,60541,83275
Illinois,IL,60447,111375
Illinois,IL,60538,91889
Illinois,IL,62964,31895
Illinois,IL,62548,62016
Illinois,IL,60060,92145
Illinois,IL,62366,31852
Illinois,IL,61272,46200
Illinois,IL,61109,63269
Illinois,IL,61761,66496
Illinois,IL,61412,58087
Illinois,IL,62675,53457
Illinois,IL,62557,45026
Illinois,IL,62275,38008
Illinois,IL,62872,64741
Illinois,IL,60543,105312
Illinois,IL,60465,69579
Illinois,IL,62476,51968
Illinois,IL,61062,55288
Illinois,IL,62362,38934
Illinois,IL,60140,91963
Illinois,IL,62366,42419
Illinois,IL,60013,155934
Illinois,IL,61356,57846
Illinois,IL,60470,63345
Illinois,IL,61279,76729
Illinois,IL,62353,41238
Illinois,IL,62454,53516
Illinois,IL,61201,55055
Illinois,IL,60172,96686
Illinois,IL,60073,50203
Illinois,IL,62824,43105
Illinois,IL,62832,54016
Illinois,IL,61734,56618
Illinois,IL,60193,85654
Illinois,IL,61360,0
Illinois,IL,60551,61734
Illinois,IL,62467,58505
Illinois,IL,60552,76526
Illinois,IL,62087,46316
Illinois,IL,61362,54237
Illinois,IL,62465,54834
Illinois,IL,61741,60470
Illinois,IL,62466,41874
Illinois,IL,62049,49837
Illinois,IL,62890,39404
Illinois,IL,62468,46326
Illinois,IL,61568,66014
Illinois,IL,60449,38627
Illinois,IL,60046,72209
Illinois,IL,62995,41659
Illinois,IL,62533,34844
Illinois,IL,62573,69715
Illinois,IL,60970,46845
Illinois,IL,60942,54404
Illinois,IL,62565,34033
Illinois,IL,60189,102130
Illinois,IL,62693,93020
Illinois,IL,62694,54241
Illinois,IL,60191,76353
Illinois,IL,62097,60363
Illinois,IL,60098,77860
Illinois,IL,60050,53325
Illinois,IL,60050,95131
Illinois,IL,60051,69677
Illinois,IL,60014,78815
Illinois,IL,60042,102903
Illinois,IL,60098,75395
Illinois,IL,60156,103844
Illinois,IL,60156,133643
Illinois,IL,60077,70373
Illinois,IL,60014,61465
Illinois,IL,60156,85346
Illinois,IL,60013,97661
Illinois,IL,60021,91284
Illinois,IL,60021,94179
Illinois,IL,60180,84786
Illinois,IL,61761,59832
Illinois,IL,61761,37788
Illinois,IL,61761,88657
Illinois,IL,61704,87642
Illinois,IL,60077,115534
Illinois,IL,61701,52038
Illinois,IL,61701,37567
Illinois,IL,61704,47502
Illinois,IL,61732,77542
Illinois,IL,61752,55159
Illinois,IL,61753,83561
Illinois,IL,61701,20529
Illinois,IL,62521,36247
Illinois,IL,62522,26720
Illinois,IL,62521,73541
Illinois,IL,60201,85434
Illinois,IL,62526,67555
Illinois,IL,62526,33904
Illinois,IL,62521,83767
Illinois,IL,62521,85485
Illinois,IL,62573,80890
Illinois,IL,62526,46871
Illinois,IL,62501,65276
Illinois,IL,62674,78331
Illinois,IL,62626,64871
Illinois,IL,62014,63589
Illinois,IL,60202,96472
Illinois,IL,62033,33521
Illinois,IL,62088,57644
Illinois,IL,62040,45142
Illinois,IL,62060,36258
Illinois,IL,62040,47287
Illinois,IL,62040,94337
Illinois,IL,62095,62763
Illinois,IL,62024,59786
Illinois,IL,62010,81406
Illinois,IL,62084,89783
Illinois,IL,60706,54054
Illinois,IL,62002,44773
Illinois,IL,62002,54619
Illinois,IL,62035,95167
Illinois,IL,62025,55906
Illinois,IL,62025,38892
Illinois,IL,62034,44584
Illinois,IL,62234,40877
Illinois,IL,62294,69521
Illinois,IL,62234,82851
Illinois,IL,62061,89690
Illinois,IL,60131,47627
Illinois,IL,62001,76916
Illinois,IL,62854,66125
Illinois,IL,62881,63094
Illinois,IL,62849,56258
Illinois,IL,62801,58752
Illinois,IL,62801,32213
Illinois,IL,61565,71073
Illinois,IL,62644,85932
Illinois,IL,62664,79594
Illinois,IL,62960,39559
Illinois,IL,60302,109572
Illinois,IL,62642,66198
Illinois,IL,62675,68423
Illinois,IL,61260,62419
Illinois,IL,61486,82138
Illinois,IL,62295,83353
Illinois,IL,62075,54358
Illinois,IL,62056,42683
Illinois,IL,62017,57243
Illinois,IL,62650,32521
Illinois,IL,62650,55930
Illinois,IL,60302,107436
Illinois,IL,62650,55673
Illinois,IL,61951,68199
Illinois,IL,61951,83273
Illinois,IL,61054,74374
Illinois,IL,60113,42823
Illinois,IL,61061,61484
Illinois,IL,61064,93308
Illinois,IL,61605,34212
Illinois,IL,61605,48173
Illinois,IL,61606,35355
Illinois,IL,60804,43450
Illinois,IL,61604,19593
Illinois,IL,62557,39647
Illinois,IL,61603,57299
Illinois,IL,61604,42216
Illinois,IL,61614,89366
Illinois,IL,61614,69555
Illinois,IL,61615,60260
Illinois,IL,61523,98302
Illinois,IL,61536,103879
Illinois,IL,61604,46588
Illinois,IL,61607,62173
Illinois,IL,60402,66261
Illinois,IL,61533,67387
Illinois,IL,62274,55340
Illinois,IL,62274,46025
Illinois,IL,61884,56763
Illinois,IL,61813,69212
Illinois,IL,62362,57157
Illinois,IL,62363,49247
Illinois,IL,62938,38163
Illinois,IL,61326,57643
Illinois,IL,62286,30456
Illinois,IL,60546,64916
Illinois,IL,62278,77782
Illinois,IL,62288,63738
Illinois,IL,62450,66961
Illinois,IL,62450,74353
Illinois,IL,61239,55782
Illinois,IL,61244,74297
Illinois,IL,61244,60970
Illinois,IL,61265,52634
Illinois,IL,61265,66173
Illinois,IL,61265,68807
Illinois,IL,60160,53199
Illinois,IL,61201,46015
Illinois,IL,61201,69743
Illinois,IL,61201,46227
Illinois,IL,61281,70448
Illinois,IL,61264,39907
Illinois,IL,62204,15067
Illinois,IL,62207,33479
Illinois,IL,62203,37258
Illinois,IL,62226,48964
Illinois,IL,62226,42415
Illinois,IL,60153,42009
Illinois,IL,62221,62536
Illinois,IL,62205,43404
Illinois,IL,62206,46639
Illinois,IL,62206,34201
Illinois,IL,62203,37015
Illinois,IL,62223,70834
Illinois,IL,62226,46270
Illinois,IL,62221,93185
Illinois,IL,62221,72139
Illinois,IL,62232,79764
Illinois,IL,60162,76302
Illinois,IL,62269,56448
Illinois,IL,62285,77274
Illinois,IL,62282,50398
Illinois,IL,62258,85135
Illinois,IL,62269,98429
Illinois,IL,62930,51773
Illinois,IL,62935,62091
Illinois,IL,62946,40738
Illinois,IL,62702,37108
Illinois,IL,62702,45807
Illinois,IL,60513,88290
Illinois,IL,62702,32019
Illinois,IL,62702,30633
Illinois,IL,62702,62156
Illinois,IL,62704,60163
Illinois,IL,62703,34116
Illinois,IL,62704,79654
Illinois,IL,62704,69281
Illinois,IL,62703,54254
Illinois,IL,62703,52435
Illinois,IL,62704,70679
Illinois,IL,60525,75469
Illinois,IL,62629,120071
Illinois,IL,62558,80321
Illinois,IL,62670,77859
Illinois,IL,62711,81857
Illinois,IL,62561,59611
Illinois,IL,62563,92013
Illinois,IL,62681,50938
Illinois,IL,62694,58284
Illinois,IL,62565,41528
Illinois,IL,62465,55546
Illinois,IL,60458,52445
Illinois,IL,61483,68667
Illinois,IL,61060,65276
Illinois,IL,61032,84463
Illinois,IL,61032,21054
Illinois,IL,61032,122535
Illinois,IL,61032,34330
Illinois,IL,61611,58379
Illinois,IL,61554,73599
Illinois,IL,61554,44925
Illinois,IL,61571,102623
Illinois,IL,60406,41167
Illinois,IL,61550,82456
Illinois,IL,61568,63709
Illinois,IL,61534,62918
Illinois,IL,61571,96064
Illinois,IL,62912,59991
Illinois,IL,62906,40755
Illinois,IL,61832,36192
Illinois,IL,61832,52255
Illinois,IL,60963,60651
Illinois,IL,61865,61733
Illinois,IL,60453,69850
Illinois,IL,61834,47892
Illinois,IL,62839,53703
Illinois,IL,61876,74698
Illinois,IL,61834,35503
Illinois,IL,62863,46466
Illinois,IL,61473,43707
Illinois,IL,61462,51173
Illinois,IL,62803,77761
Illinois,IL,62263,65456
Illinois,IL,62850,44984
Illinois,IL,62837,45818
Illinois,IL,60453,58319
Illinois,IL,62821,69946
Illinois,IL,62821,80226
Illinois,IL,61270,65563
Illinois,IL,61250,65730
Illinois,IL,61081,46450
Illinois,IL,61081,76550
Illinois,IL,61071,45214
Illinois,IL,61071,44673
Illinois,IL,60440,61083
Illinois,IL,60440,65619
Illinois,IL,60803,61904
Illinois,IL,60440,52500
Illinois,IL,60565,128299
Illinois,IL,60440,113881
Illinois,IL,60564,112363
Illinois,IL,60564,149698
Illinois,IL,60564,190235
Illinois,IL,60564,151603
Illinois,IL,60544,105952
Illinois,IL,60435,80361
Illinois,IL,60586,88193
Illinois,IL,60457,85894
Illinois,IL,60446,105771
Illinois,IL,60441,66408
Illinois,IL,60403,38272
Illinois,IL,60491,95968
Illinois,IL,60441,90198
Illinois,IL,60451,83143
Illinois,IL,60451,113514
Illinois,IL,60432,27650
Illinois,IL,60435,53273
Illinois,IL,60435,39682
Illinois,IL,60439,95051
Illinois,IL,60435,45392
Illinois,IL,60432,44921
Illinois,IL,60433,58092
Illinois,IL,60435,63726
Illinois,IL,60433,49107
Illinois,IL,60431,73562
Illinois,IL,60404,97396
Illinois,IL,60410,104497
Illinois,IL,60481,68170
Illinois,IL,60423,116068
Illinois,IL,60462,73349
Illinois,IL,60423,91446
Illinois,IL,60448,94792
Illinois,IL,60449,111218
Illinois,IL,60475,55238
Illinois,IL,60417,40543
Illinois,IL,60401,84528
Illinois,IL,60481,73258
Illinois,IL,62948,44523
Illinois,IL,62948,73445
Illinois,IL,62948,55858
Illinois,IL,60452,82374
Illinois,IL,62959,54251
Illinois,IL,62959,35887
Illinois,IL,62959,78749
Illinois,IL,61115,36240
Illinois,IL,61111,49634
Illinois,IL,61107,103650
Illinois,IL,61108,38530
Illinois,IL,61107,85915
Illinois,IL,61114,118112
Illinois,IL,61108,83325
Illinois,IL,60452,83212
Illinois,IL,61107,38653
Illinois,IL,61104,30330
Illinois,IL,61108,47545
Illinois,IL,61108,39579
Illinois,IL,61109,42350
Illinois,IL,61102,49047
Illinois,IL,61102,21983
Illinois,IL,61102,31047
Illinois,IL,61103,45601
Illinois,IL,61101,25198
Illinois,IL,60633,55726
Illinois,IL,61101,55748
Illinois,IL,61103,32249
Illinois,IL,61109,89273
Illinois,IL,61102,80022
Illinois,IL,61115,71898
Illinois,IL,61115,55252
Illinois,IL,61073,77349
Illinois,IL,61072,90382
Illinois,IL,61088,89863
Illinois,IL,61760,73578
Illinois,IL,60473,64884
Illinois,IL,61548,109841
Illinois,IL,61729,101962
Illinois,IL,60426,33592
Illinois,IL,61931,71654
Illinois,IL,60473,75818
Illinois,IL,60429,58801
Illinois,IL,60411,71375
Illinois,IL,60411,61071
Illinois,IL,60471,58671
Illinois,IL,60640,78469
Illinois,IL,60625,76843
Illinois,IL,60607,122887
Illinois,IL,60621,30211
Illinois,IL,60609,35542
Illinois,IL,61938,49950
Illinois,IL,60624,43069
Illinois,IL,60612,18778
Illinois,IL,60609,70007
Illinois,IL,60608,40683
Illinois,IL,60610,102681
Illinois,IL,60608,45865
Illinois,IL,62454,79376
Illinois,IL,60146,79713
Illinois,IL,60115,49527
Illinois,IL,61842,63679
Illinois,IL,60645,68064
Illinois,IL,60106,71345
Illinois,IL,60126,66011
Illinois,IL,60139,69637
Illinois,IL,60108,74580
Illinois,IL,60139,72429
Illinois,IL,60103,108862
Illinois,IL,60185,94625
Illinois,IL,60555,90068
Illinois,IL,60137,122782
Illinois,IL,60189,86527
Illinois,IL,60659,92855
Illinois,IL,60126,105632
Illinois,IL,60181,87710
Illinois,IL,60148,72819
Illinois,IL,60515,109809
Illinois,IL,60514,75686
Illinois,IL,60516,123331
Illinois,IL,60527,78121
Illinois,IL,60563,122560
Illinois,IL,60517,80089
Illinois,IL,60563,116205
Illinois,IL,60660,84568
Illinois,IL,60504,77668
Illinois,IL,60540,130551
Illinois,IL,61944,62331
Illinois,IL,62401,50761
Illinois,IL,60957,73486
Illinois,IL,62812,49511
Illinois,IL,61427,57879
Illinois,IL,62044,56219
Illinois,IL,60450,93094
Illinois,IL,62354,61032
Illinois,IL,60640,53515
Illinois,IL,61241,67080
Illinois,IL,61443,53819
Illinois,IL,60924,67119
Illinois,IL,62901,76212
Illinois,IL,62814,60001
Illinois,IL,62063,57517
Illinois,IL,61028,55067
Illinois,IL,60110,65933
Illinois,IL,60120,71686
Illinois,IL,60123,74069
Illinois,IL,60640,63617
Illinois,IL,60175,125983
Illinois,IL,62988,42145
Illinois,IL,60510,90107
Illinois,IL,60505,55198
Illinois,IL,60505,52231
Illinois,IL,60505,57296
Illinois,IL,60950,69264
Illinois,IL,60944,32831
Illinois,IL,60914,48626
Illinois,IL,60538,72994
Illinois,IL,61401,58807
Illinois,IL,60640,89167
Illinois,IL,61410,81497
Illinois,IL,60099,42749
Illinois,IL,60041,86281
Illinois,IL,60046,83075
Illinois,IL,60073,73828
